bd_swab_id,detected,average_ct,average_target_quant,total_qpcr_volume_uL,qpcr_dilution_factor,volume_template_dna_uL,extract_volume_uL,target_quant_per_swab,average_its1_copies_per_swab,standard_target_type,standard,master_mix,result,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab,swab_type,comments,site,region,location
3740,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3741,1,28.108,419588.7207,25,1,5,200,16783548.828,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3742,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3744,1,30.51,83195.09888,25,1,5,200,3327803.9552,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3745,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3746,1,39.484,174.7332454,25,1,5,200,6989.3298159999995,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3747,1,39.183,213.9612436,25,1,5,200,8558.449744,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3748,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3749,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3750,1,36.717,1026.935101,25,1,5,200,41077.40404,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3751,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3752,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3753,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3754,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3755,1,33.834,11719.82117,25,1,5,200,468792.84679999994,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3756,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3757,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3758,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3759,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3760,1,40.379,95.70580721,25,1,5,200,3828.2322884,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3761,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3762,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3763,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3764,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3765,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3766,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3767,1,25.994,1816246.68,25,1,5,200,72649867.2,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3768,1,29.735,157589.4775,25,1,5,200,6303579.1,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3769,1,36.441,883.0907822,25,1,5,200,35323.631288000004,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3770,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,NA,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,NA,NA,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3771,1,33.396,14082.26776,25,1,5,200,563290.7104,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3772,1,37.547,968.4534073,25,1,5,200,38738.136292,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3773,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3774,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3775,1,35.554,2784.620667,25,1,5,200,111384.82668,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3776,1,40.551,127.2468209,25,1,5,200,5089.8728360000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3777,1,38.409,406.8078518,25,1,5,200,16272.314072,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3778,1,37.603,967.9022789,25,1,5,200,38716.091156,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3779,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3780,1,33.602,13704.16565,25,1,5,200,548166.626,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3781,1,35.027,5131.51207,25,1,5,200,205260.4828,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3782,1,33.815,10211.1,25,1,5,200,408444,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3783,1,36.501,1945.126534,25,1,5,200,77805.06136,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3784,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3785,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3786,1,40.02,34.3,25,1,5,200,1371.9999999999998,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3787,1,34.069,6669.823456,25,1,5,200,266792.93824,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3788,1,36.825,1564.531136,25,1,5,200,62581.245440000006,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3789,1,36.715,1719.963455,25,1,5,200,68798.5382,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3790,1,34.106,7380.510712,25,1,5,200,295220.42848,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3791,1,34.243,8886.820221,25,1,5,200,355472.80883999995,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3792,1,35.32,3259.863281,25,1,5,200,130394.53124,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3793,1,30.251,101048.7366,25,1,5,200,4041949.464,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_angelim_water,santa_virginia,brazil
3794,1,31.101,65930.65796,25,1,5,200,2637226.3184,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3795,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3796,1,34.144,8154.688263,25,1,5,200,326187.53052,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3797,1,34.403,2025.60463,25,1,5,200,81024.1852,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3798,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3799,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3800,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3801,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3802,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3803,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3804,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_water,santa_virginia,brazil
3805,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_land,santa_virginia,brazil
3806,1,30.015,82394.89746,25,1,5,200,3295795.8984,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,8_land,santa_virginia,brazil
3807,1,24.49,3059319.922,25,1,5,200,122372796.88,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3808,1,30.176,118649.8657,25,1,5,200,4745994.6280000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3809,1,31.686,14562.37183,25,1,5,200,582494.8732,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3810,1,35.577,863.4012222,25,1,5,200,34536.048888000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3811,1,27.781,209293.5303,25,1,5,200,8371741.212,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3812,1,33.547,13857.92236,25,1,5,200,554316.8944,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3813,1,27.906,186765.4541,25,1,5,200,7470618.164,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3814,1,37.474,731.2613964,25,1,5,200,29250.455855999997,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3815,1,36.11,1914.835358,25,1,5,200,76593.41432000001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3816,1,27.124,629974.0234,25,1,5,200,25198960.935999997,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3817,1,24.447,4595721.875,25,1,5,200,183828875,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3818,1,27.73,257564,25,1,5,200,10302560,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3819,1,28.495,323393.6768,25,1,5,200,12935747.072,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3820,1,32.582,20607.68127,25,1,5,200,824307.2508,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3821,1,36.889,1082.465744,25,1,5,200,43298.62976,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3822,1,33.548,13371.15021,25,1,5,200,534846.0083999999,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,7_water,santa_virginia,brazil
3823,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3824,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3825,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3826,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3828,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3829,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3830,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3831,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3832,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3833,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3834,1,39.331,346.2291241,25,1,5,200,13849.164964,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_sede_water,santa_virginia,brazil
3835,1,36.91,986.616993,25,1,5,200,39464.67972,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_sede_water,santa_virginia,brazil
3836,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_sede_water,santa_virginia,brazil
3837,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,lago_sede_water,santa_virginia,brazil
